barcode,clean_text,pnns_groups_1,pnns_groups_2
3199240002879,omepd entigoe tes al sevre  belle  de mg dans produit fin poids net alemballage a g laiterie fromage de chevre chevro mout a la au lait cru sans sel ajoute louche aiwauxne sans ogm ,Milk and dairy products,Cheese
3199240002879,le chevrot sans sel ajoute fromage de chevre au lait cru  cheese made with raw goats milk  de mgfat ingredients lait cru de chevre origine  france ferments lactiques presure ingredients raw goats milk origin  france lactic starters rennet  de sel naturellement present  o of this salt naturally fabrique par  manufactured by  cls  cellessurbelle france me a consommer de preference avant  best before a conserver entre c et c keep refrigerated between c and c valeurs nutritionnelles moyennes pour typical nutritional values per  g energie energy  jkcal matieres grasses fat  g dont acides gras satures of which saturates g glucides carbohydrate g dont sucres  of which sugars g proteinesprotein  g sel  salt g poids net a lemballage net weight when packed no lot fr  ce   g ie    ,Milk and dairy products,Cheese
3199240002879,sevre belle g  de mg dans produit fini poids net lemballage laiterie fromage de chevre chevrot au lait cru sans sel ajoute e animaux no sans ogm ,Milk and dairy products,Cheese
3191220014193,mini figue brou vergezsse sans conservateur ni sucre ajoute certif agriculture bologioue qualite contre mini figues biologiques  g ,Fruits and vegetables,Dried fruits
3191220014193,mini figues biologiques ingredients biologiques minj figues farine de riz apres ouverture conserver au refrigereur et consommer rapidement a consommer de preference avant la date figurant sur lemballage traces eventuelles dautres fruits a coques origine espagne fabrique en france bio minifeigen zutaten aus biologischem anbau minifeigen reismehl nach dem olfnen im kuhlschrank aufbewahren und zugig aufbrauchen mindestens haltbar bis siehe verpackung kann spuren yon nussen enthalten ursprungsland spanien hergestellt in frankreich mini organic figs organic ingredients mini figs rice flour after opening keep refrigerated and consume quickly best used before date on packing may contain traces of other nuts imported from spain produced in france brousse vergez rue rabelais  marseille wwwbroussevergezcom ,Fruits and vegetables,Dried fruits
3191220014193,vaeurs nutritionnelles moyennes durchschnittliche nahrwerte average nutrition values energie brennwert energy  j kcal matiere grasse ifett fat  g dont acides gras satures davon gesatigte fettsaurenof which satorated fat g glucides phlenhydrate carbohydrate g dont sucrafdavon zuckerlof which sugar  proteineseiweißproteins  g soll sal sal  ,Fruits and vegetables,Dried fruits
3191220016616,dattes medjool brou sse vergez certif agriculture iolocioue  naturel cueillies a la main  g dattes medjool biologiques ,Fruits and vegetables,Dried fruits
3191220016616,wwwbrousse valeurs nutritionneles moyennes pour  g evergie  kj  kcal matiere grasse g do tacides gras satures g glucides g dont sucres  g proteines  g fibres g sel  g ,Fruits and vegetables,Dried fruits
3191220016616,dattes medjool biologiques ingredients dattes medjool a conserver de preference dans un endroit frais et sec apres ouverture conserver au refrigerateur et consommer rapidement a consommer de preference avant la date figurant sur le sachet fabrique en israel brousse vergez rue rabelais marseillefranceemb f ,Fruits and vegetables,Dried fruits
3191220011796,dattes medjool a conserver dans un endroit frais et sec apres ouverture conserver au re frig erat eur a consommer de preference avant la date figurant sur lenballage produit en afrique du sud medjool dates keep in a cool and dry store after open ing keep refrig erat ed  best used before date on packaging produce of south africa medjool datteln kue hi und trocken lagern nach dem offnen im kuhlschrank aufbewahren mindestens hat bar bis siehe pack rsrungsland sudafrika brousse vergez rue rabelais marseille emb f poids netnet nettogewicht valeurs nutritionnelles  nutrition facts nahrwerte energieenergybrennwert  kcal kj matiere grassefatfett  g dont acides gras saturesof which saturated fat davon gesattigte fettsauren og glucidescarbohydratekohlenhydrate  g dont sucreof which sugardavon zucker  g proteinesproteinseiweil g selsaltsalz  g weight  kg recoltel crop  pourfforlje  g lot no  dluo  id       ,Fruits and vegetables,Dried fruits
3191220011796,attes medjool a conserver dans un endroit frais sec apres ouverture conserver au refrigerat eur consommer de preference avant la date figurant sur produit en afrique du sud medjool dates keep in cool and dry store after open ing keep refrigerated best before date on packaging produce of south africa dattein kue hi und trocken lagern nach dem offnen kuhlschrank aufbewahren mindest ens haltbar bis siehe enballage ased mdjool m pack rsrungsland sudafrika brousse vergez rue rabelais marseille emb f poids netnet nettogewicht valeurs nutritionnelles  nutrition facts weight energieenergybrennwert  keal kj dont acides gras saturesof which saturated glucidescarbohydratekohlenhydrate  g nahrwerte matiere grassef atf ett  g fat davon gesattigte fettsauren o g  kg recoltel crop  dont sucreof which sugardavon zucker  proteinesproteinseiweil  g selvsaltsalz  s pourforlje g lot no  dluo  id       ,Fruits and vegetables,Dried fruits
3191220012731,melange super fruits melange de fruits seches deshydrates canne huile de toyrnesol bales de goji chine ingredients cranberries usa  sucre de  physalis perou  mures blanches turquie apres ouverture conserver au refrigerateur et consommer rapidement a consommer de preference avant la date figurant sur lemballage peut contenir des sulfites matiere premiere importee fabrique en france mischung getrockneter und ausgetrockneter fruchte zutaten cranberries usa rohrzucker sonnenblumenol china kapstachelbeere peru  maulbeeren turkei   nach dem offnen im kuhlschrank aufbewahren und zugig aufþrauchen mindestens haltbar bis siehe verpackung ursprungsland import sulfite enthalten hergestellt in fankreich dried and mulberries turkey rue rabelais  marseille cranberries usa   cane sugar sunflower oil wolfberrieschina    after opening keep dehydrated fruits ingredients inca berries peru  refrigerated and consume quickly best used before date on packaging may contains sulfite jmported ingredients produced in france brousse vergez  wwwbroussevergezcom valeurs nutritionnelles moyennes durchschnittliche nahnwerte average nutrition values energie brennwertenergy  kj  kcal matiere grasse fett fat g fettsaureriof which saturated fat  g dont acides gras saturesdayon gesatigte glucides kohlenhydrate carbohydrate dont sucredavon zuckerof which sugar proteines eiweibproteins  g fibresballaststoffefiber  g sel salz salt  g pourlaper  g poids net nettogewich net welgh g   ,Fruits and vegetables,Dried fruits
3191220012731,ge super fruits brou sse  이러 anti oxydant   controled cranberiesgoji  muresphysa atrolee oualite ,Fruits and vegetables,Dried fruits
3191220015626,brou sse b ccolto  naturel cueillies a la main g contro dattes medjool biologiques ,Fruits and vegetables,Fruits
3191220015626,dattes medjool biologiques g ,Fruits and vegetables,Fruits
3191220012717,ueuses petites fraises entieres sechees sans colorant gounmandes et parfumees ingredients fraises turquie sucre acidifiant acide citrique e ichees infusees au sucre chlorure de calcium e huile de tournesol apres ouverture conserver au refrigerateur ef rrapiderment traces eventuelles dautres fruits a coques et de sulfites a consommer de a la date figurant sur lemballage fabrique en france getrocknete erdbeeren zutate tite zucker sauerungsmittel e festigungsmittel e sonnenblumenol nach dem rischrank aufbewahren und zugig aufbrauchen kann spuren von nussen enthaltennd ahoiens haltbar bis siehe verpackung hergestellt in frankreich dehydrated strawberies ademies turkey sugar acidifier e firming agent e after opening keep refrig ted rith may contains traces of nuts and sulfite best used before date on packing straw ties phodoced in france brouse vergez rue rabelais  marseillewwwbroussevergezcom ,Fruits and vegetables,Dried fruits
3191220012717,frai ses  broy vergez sse fraises entieres  g sontroled fraises deshydrateer ontralualit ,Fruits and vegetables,Dried fruits
3191220015336,broy ergezsse aiguillettes citrons confits ,Fruits and vegetables,Fruits
3191220015336,ingredients ecorces de citron sirop de glucosefructose saccharose correcteur dacidite e conservateur anhydride sulfureux sulfites traces eventuelles de fruits a coquesaconsommer de preference avant la date figurant sur lemballage a conserver de preference dans un endroit frais et sec fabrique en france ambro foods rue rabelais  marseille ,Fruits and vegetables,Fruits
3191220015480,brou vergezsse deglet nour conditionnee  kg poids net ,Fruits and vegetables,Dried fruits
3191220015480,dattes deglet nour ingredient dattes a conserver de preference dans un endroit frais et sec apres ouverture conserver au refrigerateur a consommer de preference avant la date fgurant sur lemballage produit d algerie deglet nour dates ingredient dates keep preferably in a cool and dry store after opening keep refrigerated best used before date on packaging produce of algeria ,Fruits and vegetables,Dried fruits
3191220017187,mangue bio big riche bres tssim ,Fruits and vegetables,Dried fruits
3191220012441,ananas naturel sans additif ananas deshydrate ingredients anarnas apres ouyerture conserver au refrigerateur et consommer rapidement a consommer de preference avant la date figurant sur lemballage matiere premiere importee fabrique en france getrocknete ananas zutaten kuhlschrank aufbewahren aufbrauchen mindestens haltbar bis siehe ananas nach dem offnen im zugig und verpaokung hergestellt ursprungsland fankreich import dehydrated pineapple ingredients pineappleafter opening keep refrigerated and consute quickly best used before date on packaging imported ingredients produced in france vergez   rue rabelais   marseile wwwbroussevergezcom brousse valeurs nutritionnelles moyennes durchschnittliche nahrwerte average nutrition values energie brennwert energy  kj  kcal matiere grasse fett fat  g dont acides gras saturesdavon gesattigte fettsaurenof which saturated fat g glucides kohlenhydrate carbohydrate  g dont sucredavon zuckerof which sugar  g proteines eiweißproteins  g fibresballaststoffefiber  g sel salz salt  g pourjeper  g poids net nettogewicht net weight  g            dluo  lot n  ,Fruits and vegetables,Dried fruits
3191220013677,sse vergez erpesrou certifie culture ologioue orsiss cranlberries biologiques  g bio ,Fruits and vegetables,Dried fruits
3191220013677,ingredients de tournes endrait frais cranberries biologiques biglogique ol a conserv e sec ap s cranberr ies sucre huile r de preference dans un s ouverture conserver au de greference avant rerigerateur a consommer a date figurant sur lemballage traces eventuelles atres utscoques fabricue en france orgine wer okeep prefera usa berries or aranberie in a apol retrigerated best used may contair fraince crante organic crant agic ingredients sugar sunfo and dry store ater opening date on packam producal cranben sonnencune cra no zatater nach dem offnen rank autbewanen destens hait poig n veiplackung kan spu he gsel in fane vege mue rabelais  bossevergzcom g auftrauct uren spicialiste des fu brousse vergez encourige ,Fruits and vegetables,Dried fruits
3191220013677,cran rerpies brou vergez sse source de fibres ab cranberries biologiques  g blo ,Fruits and vegetables,Dried fruits
3191220013677,cranberries biologiques ingredients biologiques cranberries sucre huile de tournesol a conserver de preference dans un endroit frais et sec apres ouverture conserver au refrigerateur a consommer de preference avant la date figurant sur lemballage traces eventuelles dautres fruits a coques fabrique en france origine usa organic cranberries organic ingredients cranberries sugar sunflower oil keeppreferably in a cool and dry store after openihg keep refrigerated best used before date on packaging may contain traces of other nuts produced in france cranberries from usa bio cranberries bio zutaten cranberries zucker sonnenblumenol nach dem offnen im kuhlschrank aufbewahen und zugig aufbrauchen mindestens haltbar de ehe verpackung kann spuren von nussen naen hergestellt in frankreich cranberriesu sse vergez  rue rabelais   marse www broussevergezcom specialiste des fruits seches brousse vergez encourage les methodes naturelles de recolte pour offrir des fruits de qualite certifie frbio plus sains et plus savoureux agriculture non ue valeurs nutritionnelles moyennes durchschnittliche nahrwerte average nutrition values energie brennwertenergy  kj  kcal matiere grasse fett fat g dont acides gras satures davon gesattigte fettsaurenof which saturated fat g glucides kohlenhydrate carbohydrate  g dont sucredavon zuckerlof which sugar g fibresbaliaststoffefiber  g proteineseiweroteins  g sell sal og pourjelper  g poids net nettogewicht net weight  g    ,Fruits and vegetables,Dried fruits
